title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
Chef de Groupe Confirmé Génie Civil (H/F),Atlantis RH,France,"Atlantis RH recherche pour un client, Entreprise de Génie Civil et Bâtiment d’envergure nationale, un Chef de Groupe Travaux Confirmé Génie Civil (H/F) sur Paris Rattaché(e) au Directeur d'agence, vous jouez un rôle clé dans la réalisation des chantiers, le management des équipes et la rentabilité des projets. Vos principales missions incluent : Superviser les chantiers : Affecter les ressources (ingénieurs travaux, compagnons, matériel), garantir la qualité des travaux, et assurer le respect d…",,,,2025-04-21T04:50:45Z,https://www.adzuna.fr/land/ad/5154918470?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=3ED47EB6E6C2C139CA2767F51A29951634A66950,Unknown,génie civil,fr,génie civil,standard,False,False
Chef de Chantier Genie Civil H/F,Groupe NGE,"Méricourt, Lens","Se positionner en tant que chef de chantier au sein de GECITEC, c'est avant tout s'engager pour satisfaire l'exigence client. Véritable entrepreneur, votre rôle est de garantir un ou plusieurs chantiers en génie civil hydraulique et/ou industriel au sein de siège social de Rouvroy (62). Concrètement, cela signifie que vous vous engagez à : o Planifier, préparer et clôturer le chantier o Coordonner et contrôler le chantier o Gérer les moyens techniques et financiers o Animer les équipes Pour cel…",,,,2025-02-04T20:13:28Z,https://www.adzuna.fr/land/ad/5037444880?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=0289C92EBF0883684B18C6CB53D24653DCA76805,Unknown,génie civil,fr,génie civil,standard,False,False
Responsable Commercial Génie Civil H/F,asap.work,"La-Madeleine, Lille","Nous recherchons un Responsable Commercial Génie Civil (H/F) sur Lille. Vous assurerez le développement de l'activité de notre pôle Bâtiment et Infrastructure, en mettant en oeuvre des stratégies commerciales adaptées aux besoins du marché. Vos futures missions : - Assurer le développement conformément à la vision stratégique et aux besoins du marché et des clients. - Proposer et décliner la stratégie commerciale en cohérence avec nos développements commerciaux. - Définir et piloter un plan d'a…",40000,55000,,2025-05-04T06:27:21Z,https://www.adzuna.fr/land/ad/5179753843?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=725226F7D8AAB91BA3C96620422B489E911D9D12,Emplois Autres/Général,génie civil,fr,génie civil,standard,False,False
Chef de Chantier Génie Civil H/F,RAZEL-BEC,"Rangueuil, Toulouse","Pour cette agence, nous recherchons un Chef de Chantier Génie Civil (F/H). Vous êtes en charge de réaliser les travaux conformément aux directives du Conducteur de travaux. Pour cela, vous : - Dirigez et exécutez les travaux sur un chantier ou un secteur du chantier - Managez les chefs d'équipes et supervisez le personnel d'exécution - Vous assurez de la bonne utilisation du matériel - Signalez les points particuliers et non-conformités au conducteur de travaux - Faites respecter le PPSPS - Réc…",,,,2025-02-26T05:45:52Z,https://www.adzuna.fr/land/ad/5063791411?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=550BDF14DEB4EC2CF3FEB1FF899E40BE263244A2,Emplois Industrie et Construction,génie civil,fr,génie civil,standard,False,False
Chef de Chantier Génie Civil H/F,GROUPE MARC,"Montaigu, La Roche-sur-Yon","Vous réalisez des chantiers de Génie Civil, Ouvrages d'Art, Travaux Maritimes et Fluviaux - en Pays de la Loire ou régions voisines. - Vous participez aux phases préparatoires du chantier afin de planifier et d'anticiper au mieux vos besoins en ressources humaines et matérielles, - Vous encadrez des équipes de taille variable selon les chantiers et assurez le suivi administratif et financier ainsi que l'avancement des travaux dans le respect du planning grâce à votre sens de l'organisation et à…",,,,2025-02-05T08:10:40Z,https://www.adzuna.fr/land/ad/5038224856?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=D7AB40E328C1ACFFE22583238C8E8239C07D4AB9,Emplois Industrie et Construction,génie civil,fr,génie civil,standard,False,False
Directeur Travaux Génie Civil H/F,Groupe NGE,"Nice 13e Canton, Nice","Dans le cadre du développement de notre région PACA, nous recherchons un(e) Directeur de travaux GC H/F. Vous interviendrez sur l'un de nos projets lié au SMR de Nice. En tant que Directeur travaux, vous réaliserez les missions suivantes : - Prendre en charge la gestion d'un chantier d'envergure de la préparation à la réception, - Garantir le respect des délais et des coûts de chaque opération ; - Manager les équipes d'exploitation (Ingénieurs travaux, conducteurs de travaux) ; - Participer au …",,,,2025-02-04T20:13:18Z,https://www.adzuna.fr/land/ad/5037441209?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=08609C12BC858E1AEDBDC0F6958DF844CCE76EB3,Unknown,génie civil,fr,génie civil,standard,False,False
Maçon Génie Civil H/F,DLSI France,"Reims 1er Canton, Reims","Le Groupe DLSI et son agence de Reims recrutent pour un de leurs clients, entreprise de génie civil, un Maçon Génie Civil (h/f) - Réalisation de fondations, de murs et de structures en béton armé - Montage de structures en parpaing, briques, béton, ou pierres - Mise en place de coffrages et ferraillages - Application de bétons et de mortiers - Préparation et pose de revêtements de sol en béton - Respect des consignes de sécurité sur le chantier",12,16,,2025-04-25T06:19:39Z,https://www.adzuna.fr/details/5161705746?utm_medium=api&utm_source=e1ad5111,Unknown,génie civil,fr,génie civil,standard,False,False
Chef de Chantier Genie Civil Sncf H/F,Sobeca,"Jonage, Lyon","SOBECA dispose d'un réseau de plus de 40 agences sur le territoire. SOBECA Grands Travaux est une agence du Groupe FIRALP spécialisée dans l'enfouissement de réseaux électriques HTB ainsi que dans les travaux de réseaux pour le compte de la SNCF. Mission Rattaché(e) au / à la Conducteur(trice) de Travaux, votre mission est d'organiser, diriger et contrôler un ou plusieurs chantiers ferroviaires pour le compte de la SNCF. Dans ce cadre, vos missions seront : - Prendre connaissance des plans, des…",,,,2025-02-04T20:13:10Z,https://www.adzuna.fr/land/ad/5037437633?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=96AE7088E43C51C8432AE19BC47CE11282450F6F,Emplois Industrie et Construction,génie civil,fr,génie civil,standard,False,False
Technicien d'Études Génie Civil H/F,Infiniteam Cenon,"Branne, Libourne","La mission du technicien d'études est d'élaborer les études, calculs, modélisations et renforcement de structures, à partir du cahier des charges fourni par le client via le(s) chargé(s) d'affaires. Tâches et responsabilités Etudier la conception de l'ensemble à partir des documents techniques, des plans ou croquis fournis, des informations du chargé d'affaires et du client ; Analyser les contraintes de toutes nature pour le projet : techniques liées aux affaires, réglementaires (normes europée…",,,,2025-02-22T06:18:19Z,https://www.adzuna.fr/land/ad/5060175169?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=CC23DD67FB254340742B8E6291F38B566B82AB28,Emplois Autres/Général,génie civil,fr,génie civil,standard,False,False
Responsable BE Génie Civil H/F,Vulcain Engineering Group,"Rhône, Auvergne-Rhône-Alpes","Dans le cadre de notre expansion, nous recherchons un(e) Responsable BE Génie Civil (F/H) dans le secteur Hydroélectricité. En tant que Leader du BE Génie Civil, vos missions principales seront de : Superviser et valider les études et la conception des ouvrages de génie civil, idéalement dans le secteur des travaux maritimes et/ou fluviaux. Garantir la conformité des travaux aux normes spécifiques du secteur hydroélectrique. Anticiper et résoudre les problématiques structurelles en proposant de…",,,,2025-02-22T05:56:11Z,https://www.adzuna.fr/land/ad/5060153769?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=F42F5E132F7FF591F21E020AAFA814DE46E74D6C,Emplois Fabrication,génie civil,fr,génie civil,standard,False,False
Référent Travaux Génie Civil H/F,Compagnie Nationale du Rhône,"Rhône, Auvergne-Rhône-Alpes","Qui sommes-nous ? CNR, groupe ENGIE, concessionnaire du Rhône pour la production d'hydroélectricité, le transport fluvial, les usages agricoles et premier producteur français d'énergie exclusivement renouvelable. Acteur clé de la transition énergétique et de l'aménagement des territoires, nous sommes experts sur les énergies de l'eau, du soleil et du vent. Nous comptons 1500 collaborateurs répartis sur l'ensemble de la vallée du Rhône. Pour en savoir plus CNR L'énergie au coeur des territoires …",65000,70000,,2025-04-29T07:47:35Z,https://www.adzuna.fr/land/ad/5168019304?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=68B01505F20F99B7D29F0E394EB129767509ACAE,Unknown,génie civil,fr,génie civil,standard,False,False
